cyclone_id,t_zero,t_minus_24h,t_plus_24h,origin_lat,origin_lon,origin_wind,target_6h_lat,target_6h_lon,target_6h_wind,target_12h_lat,target_12h_lon,target_12h_wind,target_24h_lat,target_24h_lon,target_24h_wind,quality_status,quality_detail
2019301N05081,2019-11-03 18:00:00,2019-11-02 18:00:00,2019-11-04 18:00:00,17.9,65.4,148.2,18.1,64.9,166.7,18.6,64.4,166.7,19.3,63.7,185.2,CLEAN,CLEAN
2019301N05081,2019-11-03 21:00:00,2019-11-02 21:00:00,2019-11-04 21:00:00,18.0,65.1,157.4,18.3,64.6,166.7,18.7,64.2,175.9,19.4,63.6,185.2,CLEAN,CLEAN
2019301N05081,2019-11-04 00:00:00,2019-11-03 00:00:00,2019-11-05 00:00:00,18.1,64.9,166.7,18.6,64.4,166.7,18.9,64.1,185.2,19.5,63.5,166.7,CLEAN,CLEAN
2019301N05081,2019-11-04 03:00:00,2019-11-03 03:00:00,2019-11-05 03:00:00,18.3,64.6,166.7,18.7,64.2,175.9,19.2,63.9,185.2,19.6,63.5,157.4,CLEAN,CLEAN
2019301N05081,2019-11-04 06:00:00,2019-11-03 06:00:00,2019-11-05 06:00:00,18.6,64.4,166.7,18.9,64.1,185.2,19.3,63.7,185.2,19.7,63.6,148.2,CLEAN,CLEAN
2019301N05081,2019-11-04 09:00:00,2019-11-03 09:00:00,2019-11-05 09:00:00,18.7,64.2,175.9,19.2,63.9,185.2,19.4,63.6,185.2,19.7,63.7,148.2,CLEAN,CLEAN
2019301N05081,2019-11-04 12:00:00,2019-11-03 12:00:00,2019-11-05 12:00:00,18.9,64.1,185.2,19.3,63.7,185.2,19.5,63.5,166.7,19.8,64.0,129.6,CLEAN,CLEAN
2019301N05081,2019-11-04 15:00:00,2019-11-03 15:00:00,2019-11-05 15:00:00,19.2,63.9,185.2,19.4,63.6,185.2,19.6,63.5,157.4,19.8,64.3,129.6,CLEAN,CLEAN
2019301N05081,2019-11-04 18:00:00,2019-11-03 18:00:00,2019-11-05 18:00:00,19.3,63.7,185.2,19.5,63.5,166.7,19.7,63.6,148.2,19.8,64.8,129.6,CLEAN,CLEAN
2019301N05081,2019-11-04 21:00:00,2019-11-03 21:00:00,2019-11-05 21:00:00,19.4,63.6,185.2,19.6,63.5,157.4,19.7,63.7,148.2,19.8,65.3,129.6,CLEAN,CLEAN
2019301N05081,2019-11-05 00:00:00,2019-11-04 00:00:00,2019-11-06 00:00:00,19.5,63.5,166.7,19.7,63.6,148.2,19.8,64.0,129.6,19.8,65.6,111.1,CLEAN,CLEAN
2019301N05081,2019-11-05 03:00:00,2019-11-04 03:00:00,2019-11-06 03:00:00,19.6,63.5,157.4,19.7,63.7,148.2,19.8,64.3,129.6,19.7,66.0,101.9,CLEAN,CLEAN
2019301N05081,2019-11-05 06:00:00,2019-11-04 06:00:00,2019-11-06 06:00:00,19.7,63.6,148.2,19.8,64.0,129.6,19.8,64.8,129.6,19.7,66.4,92.6,CLEAN,CLEAN
2019301N05081,2019-11-05 09:00:00,2019-11-04 09:00:00,2019-11-06 09:00:00,19.7,63.7,148.2,19.8,64.3,129.6,19.8,65.3,129.6,19.6,66.9,92.6,CLEAN,CLEAN
2019301N05081,2019-11-05 12:00:00,2019-11-04 12:00:00,2019-11-06 12:00:00,19.8,64.0,129.6,19.8,64.8,129.6,19.8,65.6,111.1,19.6,67.5,83.3,CLEAN,CLEAN
2019301N05081,2019-11-05 15:00:00,2019-11-04 15:00:00,2019-11-06 15:00:00,19.8,64.3,129.6,19.8,65.3,129.6,19.7,66.0,101.9,19.6,68.1,74.1,CLEAN,CLEAN
2019301N05081,2019-11-05 18:00:00,2019-11-04 18:00:00,2019-11-06 18:00:00,19.8,64.8,129.6,19.8,65.6,111.1,19.7,66.4,92.6,19.6,68.5,74.1,CLEAN,CLEAN
2019301N05081,2019-11-05 21:00:00,2019-11-04 21:00:00,2019-11-06 21:00:00,19.8,65.3,129.6,19.7,66.0,101.9,19.6,66.9,92.6,19.6,69.0,64.8,CLEAN,CLEAN
2019301N05081,2019-11-06 00:00:00,2019-11-05 00:00:00,2019-11-07 00:00:00,19.8,65.6,111.1,19.7,66.4,92.6,19.6,67.5,83.3,19.7,69.6,55.6,CLEAN,CLEAN
2019301N05081,2019-11-06 03:00:00,2019-11-05 03:00:00,2019-11-07 03:00:00,19.7,66.0,101.9,19.6,66.9,92.6,19.6,68.1,74.1,19.9,70.1,55.6,CLEAN,CLEAN
2019301N05081,2019-11-06 06:00:00,2019-11-05 06:00:00,2019-11-07 06:00:00,19.7,66.4,92.6,19.6,67.5,83.3,19.6,68.5,74.1,20.1,70.4,46.3,CLEAN,CLEAN
2019301N05081,2019-11-06 09:00:00,2019-11-05 09:00:00,2019-11-07 09:00:00,19.6,66.9,92.6,19.6,68.1,74.1,19.6,69.0,64.8,20.2,70.8,37.0,CLEAN,CLEAN
2021133N10071,2021-05-15 03:00:00,2021-05-14 03:00:00,2021-05-16 03:00:00,13.0,72.9,74.1,13.6,73.0,83.3,14.2,72.9,101.9,15.4,72.8,129.6,CLEAN,CLEAN
2021133N10071,2021-05-15 06:00:00,2021-05-14 06:00:00,2021-05-16 06:00:00,13.3,73.0,83.3,13.9,73.0,101.9,14.5,72.8,111.1,15.8,72.8,129.6,CLEAN,CLEAN
2021133N10071,2021-05-15 09:00:00,2021-05-14 09:00:00,2021-05-16 09:00:00,13.6,73.0,83.3,14.2,72.9,101.9,14.7,72.8,111.1,16.3,72.7,129.6,CLEAN,CLEAN
2021133N10071,2021-05-15 12:00:00,2021-05-14 12:00:00,2021-05-16 12:00:00,13.9,73.0,101.9,14.5,72.8,111.1,15.0,72.8,120.4,16.8,72.5,138.9,CLEAN,CLEAN
2021133N10071,2021-05-15 15:00:00,2021-05-14 15:00:00,2021-05-16 15:00:00,14.2,72.9,101.9,14.7,72.8,111.1,15.4,72.8,129.6,17.3,72.3,148.2,CLEAN,CLEAN
2021133N10071,2021-05-15 18:00:00,2021-05-14 18:00:00,2021-05-16 18:00:00,14.5,72.8,111.1,15.0,72.8,120.4,15.8,72.8,129.6,17.7,72.0,157.4,CLEAN,CLEAN
2021133N10071,2021-05-15 21:00:00,2021-05-14 21:00:00,2021-05-16 21:00:00,14.7,72.8,111.1,15.4,72.8,129.6,16.3,72.7,129.6,18.0,71.8,166.7,CLEAN,CLEAN
2021133N10071,2021-05-16 00:00:00,2021-05-15 00:00:00,2021-05-17 00:00:00,15.0,72.8,120.4,15.8,72.8,129.6,16.8,72.5,138.9,18.4,71.7,185.2,CLEAN,CLEAN
2021133N10071,2021-05-16 03:00:00,2021-05-15 03:00:00,2021-05-17 03:00:00,15.4,72.8,129.6,16.3,72.7,129.6,17.3,72.3,148.2,18.8,71.6,185.2,CLEAN,CLEAN
2021133N10071,2021-05-16 06:00:00,2021-05-15 06:00:00,2021-05-17 06:00:00,15.8,72.8,129.6,16.8,72.5,138.9,17.7,72.0,157.4,19.3,71.5,185.2,CLEAN,CLEAN
2021133N10071,2021-05-16 09:00:00,2021-05-15 09:00:00,2021-05-17 09:00:00,16.3,72.7,129.6,17.3,72.3,148.2,18.0,71.8,166.7,19.6,71.4,185.2,CLEAN,CLEAN
2021133N10071,2021-05-16 12:00:00,2021-05-15 12:00:00,2021-05-17 12:00:00,16.8,72.5,138.9,17.7,72.0,157.4,18.4,71.7,185.2,20.1,71.4,175.9,CLEAN,CLEAN
2021133N10071,2021-05-16 15:00:00,2021-05-15 15:00:00,2021-05-17 15:00:00,17.3,72.3,148.2,18.0,71.8,166.7,18.8,71.6,185.2,20.5,71.3,166.7,CLEAN,CLEAN
2021133N10071,2021-05-16 18:00:00,2021-05-15 18:00:00,2021-05-17 18:00:00,17.7,72.0,157.4,18.4,71.7,185.2,19.3,71.5,185.2,20.9,71.2,157.4,CLEAN,CLEAN
2021133N10071,2021-05-16 21:00:00,2021-05-15 21:00:00,2021-05-17 21:00:00,18.0,71.8,166.7,18.8,71.6,185.2,19.6,71.4,185.2,21.2,71.2,138.9,CLEAN,CLEAN
2021133N10071,2021-05-17 00:00:00,2021-05-16 00:00:00,2021-05-18 00:00:00,18.4,71.7,185.2,19.3,71.5,185.2,20.1,71.4,175.9,21.5,71.2,120.4,CLEAN,CLEAN
2021133N10071,2021-05-17 03:00:00,2021-05-16 03:00:00,2021-05-18 03:00:00,18.8,71.6,185.2,19.6,71.4,185.2,20.5,71.3,166.7,21.7,71.3,101.9,CLEAN,CLEAN
2021133N10071,2021-05-17 06:00:00,2021-05-16 06:00:00,2021-05-18 06:00:00,19.3,71.5,185.2,20.1,71.4,175.9,20.9,71.2,157.4,22.1,71.6,83.3,CLEAN,CLEAN
2021133N10071,2021-05-17 09:00:00,2021-05-16 09:00:00,2021-05-18 09:00:00,19.6,71.4,185.2,20.5,71.3,166.7,21.2,71.2,138.9,22.6,71.7,74.1,CLEAN,CLEAN
2021133N10071,2021-05-17 12:00:00,2021-05-16 12:00:00,2021-05-18 12:00:00,20.1,71.4,175.9,20.9,71.2,157.4,21.5,71.2,120.4,23.2,72.1,64.8,CLEAN,CLEAN
2021133N10071,2021-05-17 15:00:00,2021-05-16 15:00:00,2021-05-18 15:00:00,20.5,71.3,166.7,21.2,71.2,138.9,21.7,71.3,101.9,23.7,72.5,55.6,CLEAN,CLEAN
2021143N15090,2021-05-24 06:00:00,2021-05-23 06:00:00,2021-05-25 06:00:00,16.6,89.6,74.1,17.2,89.4,83.3,17.6,89.0,92.6,18.8,88.2,111.1,CLEAN,CLEAN
2021143N15090,2021-05-24 09:00:00,2021-05-23 09:00:00,2021-05-25 09:00:00,16.9,89.6,74.1,17.4,89.2,83.3,17.8,88.9,101.9,19.1,88.2,111.1,CLEAN,CLEAN
2021143N15090,2021-05-24 12:00:00,2021-05-23 12:00:00,2021-05-25 12:00:00,17.2,89.4,83.3,17.6,89.0,92.6,18.1,88.6,101.9,19.5,88.2,120.4,CLEAN,CLEAN
2021143N15090,2021-05-24 15:00:00,2021-05-23 15:00:00,2021-05-25 15:00:00,17.4,89.2,83.3,17.8,88.9,101.9,18.4,88.4,101.9,19.9,88.0,120.4,CLEAN,CLEAN
2021143N15090,2021-05-24 18:00:00,2021-05-23 18:00:00,2021-05-25 18:00:00,17.6,89.0,92.6,18.1,88.6,101.9,18.8,88.2,111.1,20.3,87.8,129.6,CLEAN,CLEAN
2021143N15090,2021-05-24 21:00:00,2021-05-23 21:00:00,2021-05-25 21:00:00,17.8,88.9,101.9,18.4,88.4,101.9,19.1,88.2,111.1,20.4,87.7,138.9,CLEAN,CLEAN
2021143N15090,2021-05-25 00:00:00,2021-05-24 00:00:00,2021-05-26 00:00:00,18.1,88.6,101.9,18.8,88.2,111.1,19.5,88.2,120.4,20.6,87.6,138.9,CLEAN,CLEAN
2021143N15090,2021-05-25 03:00:00,2021-05-24 03:00:00,2021-05-26 03:00:00,18.4,88.4,101.9,19.1,88.2,111.1,19.9,88.0,120.4,21.1,87.2,138.9,CLEAN,CLEAN
2021143N15090,2021-05-25 06:00:00,2021-05-24 06:00:00,2021-05-26 06:00:00,18.8,88.2,111.1,19.5,88.2,120.4,20.3,87.8,129.6,21.5,86.9,138.9,CLEAN,CLEAN
2021143N15090,2021-05-25 09:00:00,2021-05-24 09:00:00,2021-05-26 09:00:00,19.1,88.2,111.1,19.9,88.0,120.4,20.4,87.7,138.9,21.7,86.6,101.9,CLEAN,CLEAN
2021143N15090,2021-05-25 12:00:00,2021-05-24 12:00:00,2021-05-26 12:00:00,19.5,88.2,120.4,20.3,87.8,129.6,20.6,87.6,138.9,21.9,86.5,83.3,CLEAN,CLEAN
2021143N15090,2021-05-25 15:00:00,2021-05-24 15:00:00,2021-05-26 15:00:00,19.9,88.0,120.4,20.4,87.7,138.9,21.1,87.2,138.9,22.2,86.1,74.1,CLEAN,CLEAN
2021143N15090,2021-05-25 18:00:00,2021-05-24 18:00:00,2021-05-26 18:00:00,20.3,87.8,129.6,20.6,87.6,138.9,21.5,86.9,138.9,22.5,85.8,55.6,CLEAN,CLEAN
2021143N15090,2021-05-25 21:00:00,2021-05-24 21:00:00,2021-05-26 21:00:00,20.4,87.7,138.9,21.1,87.2,138.9,21.7,86.6,101.9,22.8,85.7,55.6,CLEAN,CLEAN
2021143N15090,2021-05-26 00:00:00,2021-05-25 00:00:00,2021-05-27 00:00:00,20.6,87.6,138.9,21.5,86.9,138.9,21.9,86.5,83.3,23.1,85.7,55.6,CLEAN,CLEAN
2021143N15090,2021-05-26 03:00:00,2021-05-25 03:00:00,2021-05-27 03:00:00,21.1,87.2,138.9,21.7,86.6,101.9,22.2,86.1,74.1,23.3,85.7,55.6,CLEAN,CLEAN
2021143N15090,2021-05-26 06:00:00,2021-05-25 06:00:00,2021-05-27 06:00:00,21.5,86.9,138.9,21.9,86.5,83.3,22.5,85.8,55.6,23.6,85.6,46.3,CLEAN,CLEAN
